ID_obs,StartDate_w1,Sex_parent_w1,Age_Parent_w1,Q6_corrected_w1,Q508a_w1,Q8_corr_woAlD_w1,Q15_1_w1,Q15_2_w1,Q15_3_w1,Q18a_1_w1,Q18a_2_w1,Q18a_3_w1,Q18a_4_w1,Q18a_6_w1,Q18b_8_w1,Q18b_9_w1,Q19_1_w1,Q19_2_w1,Q19_3_w1,Q19_4_w1,Q23_1_w1,Q23_2_w1,Q23_3_w1,Q27a_w1,Q27b_w1,StartDate_w2,Q15_1_w2,Q15_2_w2,Q15_3_w2,Q18a_1_w2,Q18a_2_w2,Q18a_3_w2,Q18a_4_w2,Q18a_6_w2,Q18b_8_w2,Q18b_9_w2,Q19_1_w2,Q19_2_w2,Q19_3_w2,Q19_4_w2,Q23_1_w2,Q23_2_w2,Q23_3_w2,Q27a_w2,Q27b_w2,Q502_w2,male_parent,ba_higher_education,age_parent_imp,region_ad,uae_national,jobloss_covid_ind,duration_days,duration_weeks
1551,12 Oct 20,female,37,,Egypt,Abu Dhabi,45,46,46,3,2,2,3,1,2,2,Disagree,Agree,Agree,Disagree,Often,All the time,Never,No,No,30 Mar 21,53,73,71,Very good,Excellent,Excellent,Excellent,4,5,5,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Never,Never,Never,No,No,No,No,No,37,Yes,No,No,169,24.142857
523,04 Oct 20,female,36,9.other,Sudan,Al Ain,0,10,0,5,4,1,2,2,2,3,Disagree,Disagree,Disagree,Disagree,Never,Rarely,Never,No,No,06 Apr 21,28,35,25,Poor,Fair,Fair,Poor,2,2,2,Disagree,Disagree,Disagree,Disagree,Sometimes,Sometimes,Sometimes,No,Yes,No,No,No,36,No,No,No,184,26.285715
351,10 Sep 20,female,52,6.Bachelors Degree,Singapore,Al Ain,50,50,50,2,2,2,2,2,2,2,Agree,Disagree,Disagree,Agree,Sometimes,Rarely,Rarely,No,No,14 Feb 21,50,100,50,Fair,Fair,Fair,Fair,2,2,3,Agree,Disagree,Agree,Disagree,Rarely,Never,Rarely,No,No,Yes,No,Yes,52,No,No,No,157,22.428572
1550,10 Oct 20,female,,9.other,Palestine,,0,50,0,3,2,2,4,4,3,3,Agree,Agree,Agree,Agree,Often,Sometimes,Rarely,No,No,31 Mar 21,95,95,95,Excellent,Excellent,Excellent,Excellent,5,5,5,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Never,Never,Never,No,No,No,No,No,34.541817,No,No,No,172,24.571428
1426,03 Oct 20,female,26,,Jordan,Al Ain,50,50,50,3,3,3,3,3,4,4,Agree,Disagree,Disagree,Disagree,Sometimes,Sometimes,Never,No,No,09 Mar 21,47,43,46,Fair,Fair,Fair,Fair,2,4,4,Agree,Agree,Strongly disagree,Agree,Never,Rarely,Rarely,No,No,No,No,No,26,No,No,No,157,22.428572
665,10 Sep 20,female,36,7.Masters Degree,India,Al Ain,0,0,10,4,4,3,3,1,2,2,Disagree,Strongly disagree,Disagree,Disagree,Often,Rarely,Rarely,No,No,31 Mar 21,10,20,20,Good,Good,Good,Good,1,3,3,Agree,Disagree,Agree,Disagree,Often,Often,Rarely,No,No,Yes,No,Yes,36,No,No,No,202,28.857143
1389,19 Oct 20,female,34,8.Doctorate‎/PhD,United Arab Emirates,,7,36,5,4,3,4,5,4,3,4,Agree,Strongly agree,Agree,Strongly agree,Rarely,Never,Never,No,No,29 Mar 21,69,28,22,Excellent,Good,Fair,Excellent,4,3,4,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Rarely,Rarely,Rarely,No,No,No,No,Yes,34,No,Yes,No,161,23
303,24 Sep 20,female,32,6.Bachelors Degree,Lebanon,Abu Dhabi,59,59,57,3,2,2,2,1,3,3,Agree,Disagree,Disagree,Agree,Sometimes,Often,Often,No,No,21 Feb 21,50,50,50,Good,Fair,Good,Fair,1,2,3,Agree,Disagree,Disagree,Disagree,Rarely,Rarely,Rarely,No,No,Yes,No,Yes,32,Yes,No,No,150,21.428572
955,27 Oct 20,female,26,9.other,United Arab Emirates,Abu Dhabi,0,0,16,1,3,1,3,2,3,3,Disagree,Disagree,Disagree,Agree,Never,Rarely,Never,No,No,24 Mar 21,0,0,5,Excellent,Excellent,Excellent,Excellent,5,5,5,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Never,Never,Never,No,No,Yes,No,No,26,Yes,Yes,No,148,21.142857
148,23 Sep 20,male,36,6.Bachelors Degree,Sudan,Abu Dhabi,24,46,24,5,5,4,5,2,5,4,Agree,Strongly disagree,Strongly agree,Strongly disagree,Never,Sometimes,Never,No,No,21 Feb 21,30,50,0,Very good,Very good,Very good,Excellent,2,4,4,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Never,Never,Never,No,No,Yes,Yes,Yes,36,Yes,No,No,151,21.571428
633,22 Sep 20,male,41,7.Masters Degree,United Arab Emirates,Al Ain,8,79,11,4,3,2,2,2,4,3,Agree,Agree,Strongly agree,Disagree,Often,Often,Sometimes,No,Yes,22 Feb 21,,,,,,,,,,,,,,,,,,,,,Yes,Yes,41,No,Yes,No,153,21.857143
831,12 Oct 20,female,36,,Sudan,Abu Dhabi,14,37,20,4,3,4,4,3,3,4,Agree,Agree,Strongly agree,Agree,Often,Sometimes,Rarely,No,No,15 Mar 21,22,30,22,Very good,Good,Very good,Very good,4,4,4,Agree,Strongly agree,Agree,Agree,Sometimes,Rarely,Never,Yes,No,Yes,No,No,36,Yes,No,No,154,22
1504,12 Oct 20,female,37,,India,Abu Dhabi,28,31,31,4,3,3,2,1,5,5,Agree,Strongly agree,Strongly agree,Disagree,Sometimes,Sometimes,Sometimes,No,No,05 Mar 21,20,50,20,Very good,Very good,Very good,Good,4,4,4,Disagree,Agree,Agree,Disagree,Rarely,Never,Rarely,Yes,No,Yes,No,No,37,Yes,No,No,144,20.571428
576,23 Sep 20,female,40,7.Masters Degree,United States of America,Al Ain,30,55,30,4,5,4,4,2,4,4,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Rarely,Sometimes,Rarely,No,No,09 Mar 21,30,35,30,Good,Good,Fair,Good,2,3,3,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Rarely,Rarely,Rarely,No,No,No,No,Yes,40,No,No,No,167,23.857143
683,17 Oct 20,female,38,,India,Abu Dhabi,50,50,50,2,2,2,2,1,2,2,Agree,Disagree,Agree,Agree,Sometimes,Sometimes,Rarely,No,No,02 Mar 21,64,72,50,Good,Good,Good,Fair,2,1,1,Strongly agree,Agree,Agree,Agree,Sometimes,Sometimes,Sometimes,No,No,Yes,No,No,38,Yes,No,No,136,19.428572
1116,22 Oct 20,male,46,4.College,United Arab Emirates,Abu Dhabi,54,62,85,2,1,2,3,1,2,2,Agree,Strongly agree,Agree,Strongly agree,Rarely,Sometimes,Sometimes,No,No,31 Mar 21,7,50,50,Good,Fair,Good,Very good,2,2,3,Agree,Agree,Agree,Agree,Often,Sometimes,Often,No,No,Yes,Yes,No,46,Yes,Yes,No,160,22.857143
776,23 Sep 20,female,31,,Jordan,Al Ain,50,50,50,3,2,3,3,3,3,2,Agree,Agree,Disagree,Agree,Often,Often,Sometimes,No,No,03 Apr 21,25,95,51,Excellent,Very good,Good,Excellent,4,3,3,Agree,Agree,Agree,Agree,Rarely,Rarely,Rarely,No,No,No,No,No,31,No,No,No,192,27.428572
586,11 Sep 20,female,27,6.Bachelors Degree,Pakistan,Al Ain,55,57,66,3,4,3,4,2,4,3,Agree,Agree,Disagree,Agree,Sometimes,Sometimes,Sometimes,No,No,17 Feb 21,50,50,50,Good,Very good,Good,Good,3,3,3,Agree,Disagree,Disagree,Agree,Sometimes,Sometimes,Sometimes,No,No,Yes,No,Yes,27,No,No,No,159,22.714285
1297,10 Oct 20,male,42,,Egypt,Al Ain,60,69,55,3,3,3,4,3,3,3,Disagree,Agree,Disagree,Agree,Sometimes,Often,Rarely,No,Yes,26 Feb 21,50,72,50,Good,Good,Very good,Very good,2,4,3,Agree,Disagree,Disagree,Disagree,Rarely,Never,Sometimes,No,Yes,No,Yes,No,42,No,No,No,139,19.857143
1591,12 Sep 20,female,45,8.Doctorate‎/PhD,United Kingdom of Great Britain and Northern Ireland,Abu Dhabi,69,65,100,3,5,4,5,4,5,4,Agree,Strongly disagree,Disagree,Disagree,Rarely,Rarely,Rarely,No,No,14 Feb 21,40,44,60,Very good,Very good,Very good,Very good,3,4,4,Agree,Disagree,Disagree,Agree,Rarely,Rarely,Rarely,No,No,Yes,No,Yes,45,Yes,No,No,155,22.142857
1403,23 Sep 20,male,41,6.Bachelors Degree,Egypt,Al Ain,70,80,50,3,3,2,3,2,2,1,Strongly agree,Agree,Agree,Agree,Often,Often,Often,No,No,31 Mar 21,70,70,70,Good,Good,Fair,Very good,3,2,1,Agree,Disagree,Disagree,Disagree,Often,Often,Rarely,No,No,Yes,Yes,Yes,41,No,No,No,189,27
161,15 Oct 20,female,29,,India,Abu Dhabi,6,69,9,4,3,3,3,1,3,3,Agree,Disagree,Agree,Disagree,Sometimes,Rarely,Rarely,No,No,21 Feb 21,0,39,2,Very good,Good,Good,Good,1,3,3,Agree,Disagree,Agree,Disagree,Sometimes,Rarely,Rarely,No,No,No,No,No,29,Yes,No,No,129,18.428572
1408,11 Sep 20,female,33,9.other,South Africa,Al Ain,30,30,40,4,4,4,4,2,4,4,Disagree,Strongly disagree,Disagree,Disagree,Sometimes,Sometimes,Sometimes,No,No,17 Feb 21,40,40,40,Very good,Very good,Very good,Very good,2,4,3,Disagree,Strongly disagree,Disagree,Disagree,Never,Sometimes,Sometimes,No,No,Yes,No,No,33,No,No,No,159,22.714285
729,30 Sep 20,male,38,6.Bachelors Degree,United Arab Emirates,Al Ain,20,4,9,4,3,4,5,2,4,2,Disagree,Disagree,Disagree,Disagree,Rarely,Sometimes,Often,No,No,06 Mar 21,50,20,50,Good,Poor,Very good,Very good,2,3,2,Disagree,Disagree,Disagree,Disagree,Sometimes,Sometimes,Sometimes,No,No,Yes,Yes,Yes,38,No,Yes,No,157,22.428572
1127,12 Sep 20,female,35,4.College,Malaysia,Al Ain,30,50,80,5,5,4,4,4,2,3,Agree,Strongly disagree,Strongly disagree,Agree,Sometimes,Rarely,Sometimes,No,Yes,14 Feb 21,30,40,50,Good,Good,Good,Very good,4,2,3,Agree,Strongly disagree,Strongly disagree,Agree,Sometimes,Sometimes,Often,No,No,Yes,No,No,35,No,No,No,155,22.142857
121,16 Oct 20,female,23,,United Arab Emirates,Al Ain,50,30,50,4,5,4,5,4,4,5,Disagree,Strongly disagree,Agree,Disagree,Sometimes,Sometimes,Rarely,No,Yes,08 Mar 21,39,37,40,Good,Good,Good,Good,3,3,3,Disagree,Disagree,Agree,Agree,Rarely,Often,Sometimes,No,No,No,No,No,23,No,Yes,No,143,20.428572
353,28 Sep 20,male,34,7.Masters Degree,India,Al Ain,10,20,20,2,3,1,3,2,3,3,Disagree,Disagree,Disagree,Disagree,Never,Sometimes,Rarely,No,No,02 Mar 21,,,,,,,,,,,,,,,,,,,,,Yes,Yes,34,No,No,No,155,22.142857
895,29 Sep 20,female,34,6.Bachelors Degree,United Arab Emirates,Abu Dhabi,50,16,50,4,4,4,4,4,3,3,Disagree,Disagree,Strongly disagree,Disagree,Rarely,Rarely,Rarely,No,No,01 Mar 21,50,36,50,Very good,Very good,Very good,Very good,4,2,3,Agree,Agree,Disagree,Agree,Sometimes,Sometimes,Rarely,No,No,Yes,No,Yes,34,Yes,Yes,No,153,21.857143
519,10 Sep 20,prefer not to answer,43,7.Masters Degree,Canada,Al Ain,60,100,100,2,1,2,1,1,1,2,Strongly agree,Strongly agree,Strongly agree,Strongly agree,All the time,All the time,All the time,No,No,14 Feb 21,80,81,85,Good,Poor,Poor,Poor,1,2,1,Agree,Strongly agree,Strongly agree,Strongly agree,Often,Often,Often,No,No,No,No,Yes,43,No,No,No,157,22.428572
1381,18 Oct 20,female,33,,India,Al Ain,65,58,0,2,2,2,2,2,2,4,Strongly agree,Disagree,Agree,Disagree,Rarely,Never,Never,No,Yes,22 Feb 21,74,0,26,Fair,Fair,Fair,Fair,2,2,3,Agree,Disagree,Agree,Disagree,Rarely,Rarely,Rarely,No,Yes,No,No,No,33,No,No,No,127,18.142857
144,17 Sep 20,female,37,7.Masters Degree,Nigeria,Abu Dhabi,50,40,60,3,3,2,2,1,2,3,Agree,Agree,Agree,Strongly agree,Often,Rarely,Sometimes,No,No,21 Feb 21,40,31,40,Very good,Good,Very good,Very good,2,2,3,Disagree,Agree,Agree,Agree,Often,Sometimes,Sometimes,No,No,No,No,Yes,37,Yes,No,No,157,22.428572
160,13 Oct 20,female,47,,Syrian Arab Republic,Abu Dhabi,50,50,50,4,2,4,5,3,2,4,Disagree,Agree,Agree,Agree,Sometimes,Sometimes,Never,Yes,No,06 Apr 21,84,58,52,Good,Fair,Fair,Fair,2,2,2,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Sometimes,Sometimes,Sometimes,No,No,No,No,No,47,Yes,No,Yes,175,25
1656,27 Sep 20,male,28,6.Bachelors Degree,United Arab Emirates,Al Ain,14,50,50,4,4,4,4,4,3,3,Disagree,Disagree,Agree,Disagree,Never,Rarely,Rarely,No,No,01 Mar 21,50,71,50,Very good,Very good,Very good,Very good,5,3,4,Disagree,Disagree,Agree,Disagree,Never,Never,Rarely,No,No,Yes,Yes,Yes,28,No,Yes,No,155,22.142857
1427,10 Sep 20,female,41,4.College,United States of America,,50,34,50,3,3,3,2,2,3,1,Agree,Agree,Disagree,Strongly agree,Sometimes,Often,Sometimes,No,No,15 Feb 21,30,50,50,Good,Good,Fair,Good,3,3,2,Agree,Disagree,Disagree,Agree,Sometimes,Often,Sometimes,No,No,Yes,No,No,41,No,No,No,158,22.571428
390,09 Oct 20,male,34,8.Doctorate‎/PhD,United Arab Emirates,Abu Dhabi,18,22,18,4,4,4,5,1,4,5,Disagree,Disagree,Disagree,Agree,Never,Never,Never,No,No,21 Feb 21,23,22,26,Excellent,Excellent,Excellent,Excellent,3,4,4,Disagree,Disagree,Disagree,Agree,Never,Never,Never,No,No,Yes,Yes,Yes,34,Yes,Yes,No,135,19.285715
992,05 Oct 20,female,34,8.Doctorate‎/PhD,United Arab Emirates,Abu Dhabi,21,48,25,5,5,4,5,2,4,5,Disagree,Strongly disagree,Disagree,Agree,Never,Never,Never,No,No,21 Feb 21,31,15,31,Very good,Very good,Very good,Very good,3,5,5,Disagree,Disagree,Disagree,Agree,Never,Never,Never,No,No,Yes,No,Yes,34,Yes,Yes,No,139,19.857143
671,27 Oct 20,male,39,,United Arab Emirates,Al Ain,6,52,56,4,4,4,5,3,5,4,Agree,Agree,Strongly agree,Agree,Rarely,Never,Never,No,No,01 Mar 21,1,0,0,Poor,Poor,Poor,Poor,1,4,1,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Never,Never,Never,Yes,Yes,No,Yes,No,39,No,Yes,No,125,17.857143
1513,14 Sep 20,female,38,3.High School,Yemen,Al Ain,50,70,60,3,2,2,2,1,1,2,Agree,Agree,Agree,Strongly agree,Often,Often,Sometimes,No,No,14 Feb 21,64,63,66,Fair,Fair,Fair,Poor,1,1,1,Agree,Agree,Agree,Agree,Sometimes,Sometimes,All the time,No,No,No,No,No,38,No,No,No,153,21.857143
1205,10 Sep 20,female,41,3.High School,United Arab Emirates,Al Ain,51,0,40,5,4,4,4,2,4,3,Agree,Disagree,Disagree,Disagree,Never,Never,Never,,,14 Feb 21,81,14,86,Very good,Very good,Very good,Excellent,2,4,3,Agree,Disagree,Disagree,Disagree,Never,Rarely,Never,No,No,Yes,No,No,41,No,Yes,No,157,22.428572
143,19 Oct 20,prefer not to answer,34,,United Arab Emirates,Abu Dhabi,50,80,48,4,2,4,4,3,4,3,Agree,Agree,Agree,Agree,Sometimes,Sometimes,Rarely,No,Yes,28 Feb 21,47,60,57,Good,Good,Good,Good,3,3,5,Agree,Agree,Disagree,Disagree,Often,Often,All the time,No,No,No,No,No,34,Yes,Yes,No,132,18.857143
132,11 Sep 20,female,38,6.Bachelors Degree,Sudan,Al Ain,40,0,41,4,4,4,4,4,1,4,Agree,Disagree,Disagree,Agree,Rarely,Rarely,Sometimes,No,No,14 Feb 21,39,0,26,Good,Very good,Very good,Good,3,3,3,Agree,Disagree,Disagree,Disagree,Sometimes,Often,Sometimes,No,No,No,No,Yes,38,No,No,No,156,22.285715
1470,05 Oct 20,female,34,8.Doctorate‎/PhD,India,Abu Dhabi,72,61,63,4,3,3,2,2,4,4,Agree,Disagree,Agree,Agree,Sometimes,Often,Often,Yes,No,04 Apr 21,79,20,12,Excellent,Excellent,Excellent,Excellent,5,5,5,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Never,Never,Never,No,No,No,No,Yes,34,Yes,No,Yes,181,25.857143
216,17 Oct 20,female,27,,Pakistan,Al Ain,0,29,37,2,2,2,4,3,3,3,Agree,Disagree,Disagree,Disagree,Never,Never,Rarely,No,No,31 Mar 21,96,95,96,Excellent,Excellent,Excellent,Excellent,5,5,5,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Sometimes,Often,Often,No,No,No,No,No,27,No,No,No,165,23.571428
1544,15 Oct 20,male,30,,Pakistan,Al Ain,0,36,13,4,3,3,5,3,3,4,Agree,Disagree,Agree,Disagree,Rarely,Rarely,Rarely,No,No,31 Mar 21,96,93,94,Excellent,Excellent,Excellent,Excellent,5,5,5,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Never,Never,Never,No,Yes,No,Yes,No,30,No,No,No,167,23.857143
1212,13 Oct 20,female,27,,India,Al Ain,50,50,80,5,3,3,3,3,4,4,Agree,Disagree,Agree,Agree,Often,All the time,Often,No,No,30 Mar 21,42,65,66,Excellent,Excellent,Excellent,Excellent,5,4,4,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Never,Never,Never,No,No,No,No,No,27,No,No,No,168,24
1149,18 Oct 20,female,33,,India,Al Ain,10,20,15,3,2,2,1,2,3,2,Agree,Disagree,Disagree,Agree,Often,Sometimes,Sometimes,No,Yes,25 Mar 21,61,48,79,Good,Good,Good,Fair,2,2,2,Disagree,Disagree,Disagree,Agree,Often,Sometimes,Often,No,Yes,Yes,No,No,33,No,No,No,158,22.571428
1449,26 Sep 20,female,35,9.other,India,Abu Dhabi,17,70,0,4,4,4,4,3,5,4,Disagree,Agree,Disagree,Disagree,Never,Never,Never,No,No,04 Mar 21,0,10,0,Excellent,Very good,Very good,Very good,4,4,5,Strongly disagree,Disagree,Agree,Disagree,Never,Never,Rarely,No,No,Yes,No,No,35,Yes,No,No,159,22.714285
178,10 Sep 20,female,34,6.Bachelors Degree,United Kingdom of Great Britain and Northern Ireland,Abu Dhabi,50,70,50,2,1,4,1,1,1,3,Strongly agree,Agree,Agree,Strongly agree,Rarely,Sometimes,Never,No,No,31 Mar 21,0,78,0,Fair,Fair,Fair,Poor,2,1,2,Strongly agree,Strongly agree,Agree,Strongly agree,Rarely,Sometimes,Sometimes,No,No,Yes,No,Yes,34,Yes,No,No,202,28.857143
338,15 Oct 20,male,30,,India,Abu Dhabi,50,59,0,2,3,4,2,4,4,5,Strongly disagree,Disagree,Strongly disagree,Disagree,Sometimes,Never,Often,No,Yes,23 Mar 21,50,60,30,Good,Fair,Very good,Fair,3,4,5,Strongly disagree,Disagree,Disagree,Strongly disagree,Sometimes,Rarely,Sometimes,No,Yes,No,Yes,No,30,Yes,No,No,159,22.714285
897,17 Oct 20,female,29,,India,Al Ain,78,66,49,3,3,3,2,3,3,3,Agree,Disagree,Disagree,Agree,Rarely,Rarely,Rarely,No,No,30 Mar 21,28,30,38,Good,Good,Good,Excellent,3,2,2,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Sometimes,Sometimes,Sometimes,Yes,Yes,No,No,No,29,No,No,No,164,23.428572
1481,18 Oct 20,female,29,9.other,United Arab Emirates,Abu Dhabi,44,59,69,3,3,3,3,1,2,3,Agree,Agree,Agree,Agree,Sometimes,Often,Often,No,No,31 Mar 21,96,85,95,Excellent,Excellent,Excellent,Excellent,5,5,5,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Sometimes,Sometimes,Sometimes,No,No,No,No,No,29,Yes,Yes,No,164,23.428572
1319,05 Oct 20,male,32,6.Bachelors Degree,United Arab Emirates,Abu Dhabi,77,87,100,3,3,3,3,3,1,2,Agree,Agree,Strongly agree,Agree,Never,Sometimes,Rarely,No,No,31 Mar 21,84,35,100,Very good,Good,Fair,Fair,2,1,1,Disagree,Disagree,Strongly agree,Agree,Rarely,Rarely,Sometimes,No,No,Yes,Yes,Yes,32,Yes,Yes,No,177,25.285715
117,06 Oct 20,male,38,9.other,Oman,Al Ain,0,50,0,3,2,3,4,3,1,4,Agree,Strongly disagree,Agree,Agree,Sometimes,Sometimes,Rarely,No,No,03 Mar 21,0,89,0,Good,Fair,Good,Good,3,2,2,Agree,Disagree,Strongly disagree,Agree,Sometimes,Rarely,Never,No,No,Yes,Yes,No,38,No,No,No,148,21.142857
167,04 Oct 20,male,33,,Syrian Arab Republic,Abu Dhabi,50,50,50,4,3,4,4,3,3,3,Agree,Strongly agree,Disagree,Agree,Never,Never,Never,No,No,10 Mar 21,50,60,50,Good,Fair,Good,Good,2,3,4,Disagree,Disagree,Disagree,Disagree,Rarely,Rarely,Sometimes,No,No,Yes,Yes,No,33,Yes,No,No,157,22.428572
1133,29 Sep 20,female,29,6.Bachelors Degree,United Arab Emirates,Abu Dhabi,50,40,92,3,4,3,2,3,3,4,Agree,Agree,,Agree,Sometimes,Never,Never,No,No,10 Mar 21,50,23,50,Very good,Very good,Very good,Very good,4,2,2,Agree,Agree,Disagree,Agree,Sometimes,Rarely,Rarely,No,No,No,No,Yes,29,Yes,Yes,No,162,23.142857
1082,08 Oct 20,female,26,7.Masters Degree,United Arab Emirates,Abu Dhabi,50,50,50,5,4,4,5,3,5,3,Agree,Disagree,Strongly disagree,Strongly disagree,Rarely,Often,Rarely,No,No,12 Mar 21,50,65,50,Excellent,Very good,Very good,Excellent,3,4,4,Agree,Strongly disagree,Strongly disagree,Disagree,Never,Never,Never,No,No,No,No,Yes,26,Yes,Yes,No,155,22.142857
325,24 Oct 20,female,36,,Palestine,Abu Dhabi,3,10,91,4,3,2,3,2,3,2,Agree,Agree,Agree,Agree,Sometimes,Sometimes,Sometimes,No,Yes,21 Feb 21,90,86,90,Good,Good,Good,Good,2,2,1,Strongly agree,Agree,Agree,Agree,Sometimes,Sometimes,Never,No,Yes,Yes,No,No,36,Yes,No,No,120,17.142857
582,15 Oct 20,female,35,,United Arab Emirates,Abu Dhabi,69,70,85,4,1,3,4,2,3,3,Agree,Agree,Disagree,Strongly agree,Sometimes,Sometimes,Often,No,Yes,29 Mar 21,23,13,24,Excellent,Excellent,Excellent,Excellent,5,4,5,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Never,Never,Never,No,No,Yes,No,No,35,Yes,Yes,No,165,23.571428
1239,28 Sep 20,male,45,4.College,Lebanon,Al Ain,50,70,0,3,2,3,3,2,2,3,Disagree,Disagree,Disagree,Disagree,Sometimes,Often,Rarely,No,No,01 Apr 21,50,70,50,Very good,Fair,Very good,Excellent,3,2,2,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Never,Never,Never,No,No,Yes,Yes,No,45,No,No,No,185,26.428572
653,23 Sep 20,male,34,7.Masters Degree,Canada,Abu Dhabi,40,60,50,4,4,4,4,2,3,4,Agree,Disagree,Disagree,Agree,Rarely,Often,Sometimes,No,No,24 Feb 21,60,60,60,Very good,Good,Very good,Good,2,3,3,Agree,Disagree,Disagree,Agree,Rarely,Often,Rarely,No,No,No,Yes,Yes,34,Yes,No,No,154,22
575,21 Sep 20,male,45,7.Masters Degree,Lebanon,Al Ain,9,69,33,4,3,4,3,3,3,4,Strongly agree,Agree,Disagree,Disagree,Rarely,Rarely,Rarely,No,No,21 Feb 21,18,70,60,Very good,Good,Very good,Excellent,3,4,3,Strongly agree,Agree,Disagree,Strongly disagree,Rarely,Sometimes,Never,No,Yes,Yes,Yes,Yes,45,No,No,No,153,21.857143
716,09 Oct 20,female,40,,Palestine,Al Ain,50,50,0,1,1,1,1,1,1,1,Strongly agree,Strongly agree,Strongly agree,Strongly agree,All the time,All the time,All the time,No,No,03 Apr 21,4,7,5,Excellent,Excellent,Excellent,Excellent,5,5,5,Strongly agree,Strongly agree,Strongly agree,Strongly agree,All the time,All the time,All the time,No,Yes,No,No,No,40,No,No,No,176,25.142857
614,04 Oct 20,female,32,6.Bachelors Degree,Egypt,Al Ain,64,92,58,3,2,2,2,2,1,1,Agree,Agree,Strongly disagree,Agree,Often,Often,Sometimes,No,Yes,10 Mar 21,40,91,27,Good,Fair,Good,Very good,1,1,1,Agree,Agree,Strongly agree,Strongly agree,All the time,All the time,Often,No,Yes,No,No,Yes,32,No,No,No,157,22.428572
1026,13 Oct 20,female,27,4.College,Bangladesh,Abu Dhabi,66,96,46,2,2,2,1,1,2,2,Agree,Agree,Agree,Agree,Often,Sometimes,Sometimes,No,Yes,14 Mar 21,42,72,94,Good,Fair,Fair,Poor,1,3,2,Agree,Disagree,Disagree,Agree,Sometimes,Sometimes,Sometimes,No,Yes,No,No,No,27,Yes,No,No,152,21.714285
92,14 Sep 20,male,41,6.Bachelors Degree,Philippines,Abu Dhabi,50,40,50,3,2,3,3,2,2,3,Disagree,Disagree,Strongly disagree,Strongly disagree,Never,Never,Never,No,No,17 Feb 21,50,50,50,Good,Good,Good,Good,2,3,3,Agree,Disagree,Disagree,Disagree,Never,Never,Never,No,No,Yes,Yes,Yes,41,Yes,No,No,156,22.285715
430,21 Sep 20,female,38,7.Masters Degree,Sudan,Abu Dhabi,50,50,50,5,4,4,5,3,5,4,Disagree,Agree,Disagree,Agree,Never,Sometimes,Rarely,No,No,21 Feb 21,50,40,50,Excellent,Good,Excellent,Excellent,4,5,3,Agree,Strongly disagree,Disagree,Agree,Rarely,Rarely,Rarely,No,No,Yes,No,Yes,38,Yes,No,No,153,21.857143
221,24 Sep 20,male,39,4.College,United Arab Emirates,Al Ain,40,70,50,2,2,1,2,2,2,1,Agree,Agree,Disagree,Disagree,Sometimes,Often,Rarely,No,No,24 Feb 21,77,72,73,Poor,Fair,Poor,Poor,1,1,1,Agree,Disagree,Disagree,Agree,Often,Often,Sometimes,No,No,No,Yes,No,39,No,Yes,No,153,21.857143
319,12 Oct 20,female,30,6.Bachelors Degree,Egypt,Al Ain,13,100,14,3,3,3,2,1,2,2,Agree,Agree,Disagree,Disagree,Sometimes,All the time,All the time,No,No,14 Mar 21,50,40,55,Good,Good,Good,Fair,1,1,1,Agree,Disagree,Disagree,Agree,Sometimes,All the time,Sometimes,No,No,No,No,Yes,30,No,No,No,153,21.857143
952,19 Oct 20,male,48,6.Bachelors Degree,Egypt,Al Ain,40,40,30,2,2,2,5,4,4,4,Disagree,Strongly disagree,Agree,Agree,Never,Sometimes,Never,No,No,24 Mar 21,50,39,34,Good,Good,Fair,Excellent,3,4,4,Disagree,Strongly disagree,Strongly disagree,Agree,Never,Rarely,Rarely,No,No,Yes,Yes,Yes,48,No,No,No,156,22.285715
985,14 Sep 20,male,34,4.College,Syrian Arab Republic,Abu Dhabi,50,50,52,4,3,3,4,4,3,3,Agree,Agree,Agree,Agree,Sometimes,Sometimes,Sometimes,No,No,21 Feb 21,50,50,50,Good,Good,Good,Very good,3,3,3,Agree,Agree,Agree,Agree,Sometimes,Sometimes,Sometimes,No,No,No,Yes,No,34,Yes,No,No,160,22.857143
